endTime,artistName,trackName,msPlayed
2020-12-12 20:37,Taylor Swift,seven,208906
2020-12-12 20:42,Taylor Swift,cowboy like me,275040
2020-12-12 20:45,Taylor Swift,marjorie,184252
2020-12-12 20:48,Taylor Swift,willow,214706
2020-12-12 20:52,Taylor Swift,the last great american dynasty,230999
2020-12-12 20:54,Taylor Swift,Soon You’ll Get Better (feat. The Chicks),116152
2020-12-12 20:58,Taylor Swift,‘tis the damn season,229840
2020-12-12 21:03,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-12 21:04,Taylor Swift,willow,49757
2020-12-12 23:54,Taylor Swift,Cruel Summer,1898
2020-12-13 02:15,Taylor Swift,willow,212437
2020-12-13 02:18,Taylor Swift,willow,214706
2020-12-13 02:24,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-13 02:26,Taylor Swift,‘tis the damn season,128250
2020-12-13 05:34,Taylor Swift,willow,214706
2020-12-13 05:38,Taylor Swift,champagne problems,244000
2020-12-13 05:42,Taylor Swift,gold rush,185320
2020-12-13 05:45,Taylor Swift,‘tis the damn season,229840
2020-12-13 18:27,Taylor Swift,tolerate it,185098
2020-12-13 18:45,The Daily,A Guide to Georgia’s Senate Runoffs,1098218
2020-12-13 18:49,Taylor Swift,‘tis the damn season,229840
2020-12-13 18:52,Taylor Swift,willow,214706
2020-12-13 20:12,Taylor Swift,evermore (feat. Bon Iver),279253
2020-12-13 20:15,Taylor Swift,long story short,215920
2020-12-13 20:20,Taylor Swift,cowboy like me,275040
2020-12-13 20:24,Taylor Swift,marjorie,257773
2020-12-13 20:28,Taylor Swift,willow,214706
2020-12-13 20:38,Taylor Swift,happiness,315146
2020-12-13 20:42,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-13 20:46,Taylor Swift,ivy,260440
2020-12-13 20:50,Taylor Swift,champagne problems,238966
2020-12-13 20:54,Taylor Swift,‘tis the damn season,221802
2020-12-13 22:11,Taylor Swift,‘tis the damn season,229840
2020-12-13 22:15,Taylor Swift,long story short,215920
2020-12-13 22:19,Taylor Swift,ivy,260440
2020-12-13 22:23,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-13 22:27,Taylor Swift,champagne problems,244000
2020-12-13 22:30,Taylor Swift,closure,180653
2020-12-13 22:33,Taylor Swift,gold rush,185320
2020-12-13 22:37,Taylor Swift,cowboy like me,275040
2020-12-13 22:42,Taylor Swift,marjorie,257773
2020-12-13 22:46,Taylor Swift,coney island (feat. The National),275320
2020-12-13 22:50,Taylor Swift,willow,214706
2020-12-13 22:55,Taylor Swift,happiness,315146
2020-12-13 22:59,Taylor Swift,tolerate it,245440
2020-12-13 23:04,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-13 23:08,Taylor Swift,Back To December,11050
2020-12-13 23:08,Taylor Swift,dorothea,225880
2020-12-13 23:12,Taylor Swift,‘tis the damn season,229840
2020-12-13 23:17,Taylor Swift,happiness,20730
2020-12-13 23:17,Taylor Swift,coney island (feat. The National),275320
2020-12-14 01:21,Taylor Swift,evermore (feat. Bon Iver),261845
2020-12-14 01:24,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-14 01:28,Taylor Swift,‘tis the damn season,229840
2020-12-14 01:33,Taylor Swift,happiness,21342
2020-12-14 01:33,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-14 01:37,Taylor Swift,gold rush,185320
2020-12-14 07:14,Taylor Swift,tolerate it,153166
2020-12-14 14:26,Taylor Swift,‘tis the damn season,443562
2020-12-14 16:08,The Daily,The U.S. Approves a Vaccine,1328426
2020-12-14 16:12,Taylor Swift,willow,214706
2020-12-14 16:12,Taylor Swift,coney island (feat. The National),14702
2020-12-14 16:16,Taylor Swift,long story short,215920
2020-12-14 16:19,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-14 16:24,Taylor Swift,happiness,19409
2020-12-14 16:24,Taylor Swift,ivy,260440
2020-12-14 16:29,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-14 16:32,Taylor Swift,cowboy like me,474
2020-12-14 16:32,Taylor Swift,gold rush,185320
2020-12-14 16:36,Taylor Swift,marjorie,9182
2020-12-14 16:36,Taylor Swift,dorothea,225880
2020-12-14 16:36,Taylor Swift,closure,810
2020-12-14 16:40,Taylor Swift,champagne problems,244000
2020-12-14 17:35,Taylor Swift,tolerate it,87510
2020-12-14 21:56,Taylor Swift,"no body, no crime (feat. HAIM)",209984
2020-12-14 22:00,Taylor Swift,‘tis the damn season,229840
2020-12-14 22:05,Taylor Swift,marjorie,257773
2020-12-14 22:08,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-14 22:12,Taylor Swift,ivy,260440
2020-12-14 22:18,Taylor Swift,happiness,315146
2020-12-14 22:23,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-15 14:26,Taylor Swift,dorothea,90781
2020-12-15 14:30,Taylor Swift,‘tis the damn season,229840
2020-12-15 14:31,Taylor Swift,cowboy like me,69990
2020-12-15 14:34,Taylor Swift,willow,214706
2020-12-15 14:38,Taylor Swift,long story short,215920
2020-12-15 14:42,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-15 14:47,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-15 14:57,Taylor Swift,tolerate it,242754
2020-12-15 15:00,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-15 15:01,Taylor Swift,marjorie,8108
2020-12-15 15:05,Taylor Swift,willow,214706
2020-12-15 15:05,Taylor Swift,cowboy like me,1945
2020-12-15 15:09,Taylor Swift,champagne problems,244000
2020-12-15 15:14,Taylor Swift,coney island (feat. The National),275320
2020-12-15 15:44,Taylor Swift,long story short,215920
2020-12-15 15:49,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-15 15:53,Taylor Swift,tolerate it,245440
2020-12-15 15:53,Taylor Swift,closure,2526
2020-12-15 15:57,Taylor Swift,ivy,260440
2020-12-15 16:00,Taylor Swift,‘tis the damn season,159838
2020-12-15 21:24,Yoke Lore,Beige,204208
2020-12-15 21:28,Leighton Meester,Run Away,219256
2020-12-15 21:32,Simon & Garfunkel,The Only Living Boy in New York,238413
2020-12-15 21:36,Harry Styles,Ever Since New York,253386
2020-12-15 21:40,Maggie Rogers,Tim McGraw - Recorded At Spotify Studios NYC,250836
2020-12-16 04:14,Taylor Swift,august,129403
2020-12-16 04:17,Taylor Swift,champagne problems,225770
2020-12-16 16:59,Taylor Swift,Dear John,400512
2020-12-16 17:02,Taylor Swift,willow - moonlit witch version,208866
2020-12-16 17:03,Taylor Swift,Mine,3221
2020-12-16 17:06,Taylor Swift,willow - moonlit witch version,208866
2020-12-16 18:05,Taylor Swift,willow - moonlit witch version,208866
2020-12-16 20:15,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),157456
2020-12-16 22:02,Taylor Swift,willow - moonlit witch version,183809
2020-12-16 22:33,Taylor Swift,willow - moonlit witch version,204905
2020-12-16 22:33,Taylor Swift,coney island (feat. The National),14485
2020-12-16 22:37,Taylor Swift,champagne problems,244000
2020-12-16 22:41,Taylor Swift,tolerate it,245440
2020-12-16 22:44,Taylor Swift,gold rush,185320
2020-12-16 22:48,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-16 22:52,Taylor Swift,long story short,215920
2020-12-16 22:55,Taylor Swift,dorothea,225880
2020-12-16 22:55,Taylor Swift,closure,280
2020-12-16 23:47,Taylor Swift,ivy,195029
2020-12-17 02:55,Taylor Swift,‘tis the damn season,229840
2020-12-17 02:55,Taylor Swift,gold rush,14012
2020-12-17 03:00,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-17 04:39,Taylor Swift,gold rush,162358
2020-12-17 04:51,Taylor Swift,champagne problems,224384
2020-12-17 04:53,Julien Baker,Everybody Does,145888
2020-12-17 04:57,flora cash,I Wasted You,222000
2020-12-17 05:00,MUNA,Outro,164626
2020-12-17 05:03,Taylor Swift,this is me trying - the long pond studio sessions,209293
2020-12-17 15:57,Taylor Swift,New Year’s Day,95807
2020-12-17 16:01,Taylor Swift,willow - moonlit witch version,208866
2020-12-17 16:59,Taylor Swift,willow - moonlit witch version,169
2020-12-17 17:17,Taylor Swift,champagne problems,244000
2020-12-17 17:21,Taylor Swift,New Year’s Day,235466
2020-12-17 17:28,Clairo,I Wouldn't Ask You,416373
2020-12-17 17:32,Troye Sivan,The Good Side,238169
2020-12-17 17:35,Gabrielle Aplin,Please Don't Say You Love Me,181400
2020-12-17 17:38,Clairo,Bubble Gum,175960
2020-12-17 17:39,Ember Island,Creep,80423
2020-12-17 17:43,Cage The Elephant,Cigarette Daydreams - Unpeeled,206840
2020-12-17 17:45,Julien Baker,Everybody Does,145888
2020-12-17 17:48,Big Thief,Paul,183894
2020-12-17 17:53,Bright Eyes,Lua,271666
2020-12-17 17:58,Taylor Swift,dorothea,12629
2020-12-17 17:58,EXES,Cain - Acoustic,65485
2020-12-17 18:02,Taylor Swift,‘tis the damn season,229840
2020-12-17 18:02,Taylor Swift,cowboy like me,13414
2020-12-17 18:02,Taylor Swift,"no body, no crime (feat. HAIM)",8789
2020-12-17 18:06,Taylor Swift,champagne problems,244000
2020-12-17 18:10,Taylor Swift,happiness,19375
2020-12-17 18:10,Taylor Swift,willow,214706
2020-12-17 18:10,Taylor Swift,cowboy like me,917
2020-12-17 18:10,Taylor Swift,tolerate it,1023
2020-12-17 18:26,Taylor Swift,gold rush,120405
2020-12-17 18:29,Taylor Swift,gold rush,185320
2020-12-17 18:32,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-17 18:37,Taylor Swift,cowboy like me,275040
2020-12-17 19:32,Taylor Swift,cowboy like me,1514
2020-12-17 19:32,Taylor Swift,champagne problems,128273
2020-12-17 19:36,Taylor Swift,‘tis the damn season,229840
2020-12-17 19:37,Taylor Swift,happiness,22630
2020-12-17 19:37,Taylor Swift,marjorie,1237
2020-12-17 19:37,Taylor Swift,"no body, no crime (feat. HAIM)",2368
2020-12-17 19:41,Taylor Swift,tolerate it,245440
2020-12-17 19:44,Taylor Swift,gold rush,185320
2020-12-17 19:48,Taylor Swift,ivy,260440
2020-12-17 19:52,Taylor Swift,long story short,215920
2020-12-17 19:52,Taylor Swift,coney island (feat. The National),8448
2020-12-17 19:56,Taylor Swift,willow,214706
2020-12-17 19:59,Taylor Swift,dorothea,225880
2020-12-17 20:02,Taylor Swift,champagne problems,137293
2020-12-17 22:34,Taylor Swift,willow - moonlit witch version,208866
2020-12-17 22:36,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),154078
2020-12-17 23:15,The Daily,Should Facebook Be Broken Up?,1654058
2020-12-18 04:54,Taylor Swift,evermore (feat. Bon Iver),36672
2020-12-18 17:16,Taylor Swift,ivy,245613
2020-12-18 19:15,Kid Cudi,Lovin’ Me (feat. Phoebe Bridgers),165893
2020-12-18 19:19,Taylor Swift,willow - moonlit witch version,208866
2020-12-18 19:22,Phoebe Bridgers,Kyoto,184524
2020-12-18 19:26,Bon Iver,"Hey, Ma",216706
2020-12-19 02:08,The Daily,"Hacked, Again",1676288
2020-12-19 02:12,Taylor Swift,willow,232648
2020-12-19 02:16,Taylor Swift,dorothea,225880
2020-12-19 02:19,Taylor Swift,gold rush,185320
2020-12-19 02:20,Taylor Swift,coney island (feat. The National),46684
2020-12-19 02:23,Taylor Swift,long story short,215920
2020-12-19 02:24,Taylor Swift,closure,18588
2020-12-19 02:27,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-19 02:32,Taylor Swift,cowboy like me,638
2020-12-19 02:32,Taylor Swift,tolerate it,853
2020-12-19 02:32,Taylor Swift,ivy,260440
2020-12-19 02:36,Taylor Swift,champagne problems,244000
2020-12-19 02:41,Taylor Swift,happiness,315146
2020-12-19 02:49,Taylor Swift,evermore (feat. Bon Iver),494082
2020-12-19 16:14,Taylor Swift,willow - moonlit witch version,208866
2020-12-19 16:17,Taylor Swift,‘tis the damn season,229840
2020-12-19 16:22,Taylor Swift,ivy,260440
2020-12-19 16:22,Taylor Swift,Mine,1557
2020-12-19 16:23,Taylor Swift,the 1,35712
2020-12-19 16:28,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-19 16:32,Taylor Swift,peace,234000
2020-12-19 16:35,Taylor Swift,the lakes - bonus track,194056
2020-12-19 20:02,Kid Cudi,The Pale Moonlight,14357
2020-12-19 20:06,Simon & Garfunkel,The Only Living Boy in New York,238413
2020-12-19 22:05,Taylor Swift,‘tis the damn season,229840
2020-12-19 22:08,Phoebe Bridgers,If We Make It Through December,179074
2020-12-19 22:10,Sara Bareilles,Miss Simone,101402
2020-12-20 18:02,Taylor Swift,august,261922
2020-12-20 18:06,Taylor Swift,champagne problems,244000
2020-12-20 18:11,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-20 18:15,Taylor Swift,the last great american dynasty,230999
2020-12-20 18:19,Taylor Swift,cardigan,239560
2020-12-20 18:23,Taylor Swift,dorothea,225880
2020-12-20 18:27,Taylor Swift,peace,234000
2020-12-20 18:30,Taylor Swift,mirrorball,208977
2020-12-20 18:35,Taylor Swift,tolerate it,245440
2020-12-20 18:38,Taylor Swift,epiphany,43216
2020-12-20 18:44,Bon Iver,Holocene,336613
2020-12-20 18:48,Taylor Swift,New Year’s Day,235466
2020-12-20 18:52,Phoebe Bridgers,Garden Song,219681
2020-12-20 19:07,Sara Bareilles,Saint Honesty,137788
2020-12-20 19:12,Taylor Swift,ivy,260440
2020-12-20 19:16,Bon Iver,Skinny Love,238520
2020-12-20 19:24,Taylor Swift,champagne problems,212680
2020-12-20 19:28,Bon Iver,Holocene,8294
2020-12-20 19:28,Taylor Swift,peace,234000
2020-12-20 19:28,Phoebe Bridgers,Moon Song,2154
2020-12-20 19:32,Taylor Swift,cardigan,239560
2020-12-20 23:07,Bon Iver,Re: Stacks,482696
2020-12-20 23:07,Sara Bareilles,Gravity,1713
2020-12-20 23:11,Jade Bird,What Am I Here For,205887
2020-12-20 23:15,Taylor Swift,ivy,260440
2020-12-20 23:19,Sara Bareilles,Orpheus,253395
2020-12-20 23:22,Phoebe Bridgers,Kyoto (Copycat Killer Version),181213
2020-12-20 23:27,Phoebe Bridgers,Scott Street,305000
2020-12-21 01:43,Taylor Swift,Cornelia Street,5994
2020-12-21 01:43,Taylor Swift,evermore (feat. Bon Iver),291561
2020-12-21 01:47,Taylor Swift,seven,208906
2020-12-21 01:50,Taylor Swift,willow,214706
2020-12-21 01:54,Taylor Swift,invisible string,252880
2020-12-21 01:58,Taylor Swift,hoax,220042
2020-12-21 02:39,Taylor Swift,my tears ricochet,171415
2020-12-21 02:40,Taylor Swift,epiphany,3093
2020-12-21 02:40,Taylor Swift,seven,981
2020-12-21 02:40,Taylor Swift,this is me trying,2432
2020-12-21 02:43,Taylor Swift,willow,214706
2020-12-21 02:44,Taylor Swift,mirrorball,36078
2020-12-21 02:47,Taylor Swift,illicit affairs,190898
2020-12-21 02:48,Taylor Swift,peace,48260
2020-12-21 02:52,Phoebe Bridgers,ICU,156874
2020-12-21 02:52,Taylor Swift,dorothea,225880
2020-12-21 05:52,Taylor Swift,my tears ricochet,1920
2020-12-21 05:52,Taylor Swift,cardigan,75486
2020-12-21 05:56,Taylor Swift,august,261922
2020-12-21 06:01,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-21 06:02,Taylor Swift,coney island (feat. The National),14517
2020-12-21 21:57,Taylor Swift,betty,39232
2020-12-21 22:01,Kanye West,Waves,202192
2020-12-21 22:07,Kanye West,Ultralight Beam,320680
2020-12-21 22:10,Kanye West,Gold Digger,207626
2020-12-21 22:13,Kanye West,Lift Yourself,147904
2020-12-21 22:29,Kid Cudi,Pursuit Of Happiness (Nightmare),366791
2020-12-21 22:33,X Ambassadors,Baptize Me,217933
2020-12-21 22:36,Matt Maeson,Hallucinogenics,187173
2020-12-21 22:39,Dominic Fike,Chicken Tenders,170405
2020-12-21 22:42,COIN,Crash My Car,188306
2020-12-21 22:45,Phoebe Bridgers,Kyoto,184524
2020-12-21 22:48,Phoenix,Girlfriend,204106
2020-12-21 22:51,"Tyler, The Creator",EARFQUAKE,190066
2020-12-21 22:55,Vance Joy,Saturday Sun,214720
2020-12-21 23:00,BROCKHAMPTON,SWEET,274274
2020-12-21 23:03,Dominic Fike,3 Nights,177666
2020-12-21 23:05,Still Woozy,Goodie Bag,146390
2020-12-21 23:09,Chance the Rapper,GRoCERIES,226845
2020-12-21 23:13,BROCKHAMPTON,1999 WILDFIRE,251250
2020-12-21 23:17,J. Cole,Wet Dreamz,239320
2020-12-21 23:20,blackbear,short kings anthem,159183
2020-12-21 23:23,TLC,No Scrubs,214400
2020-12-21 23:25,Pinegrove,Angelina,98226
2020-12-21 23:29,James Bay,Pink Lemonade,252906
2020-12-21 23:32,Jonas Brothers,Burnin' Up,175093
2020-12-21 23:35,The Weeknd,Blinding Lights,200040
2020-12-21 23:52,Tracy Chapman,Fast Car,173823
2020-12-21 23:54,nosubject,i'm no good without you,36365
2020-12-21 23:54,Slumberville,Life,117163
2020-12-21 23:57,Ta-ku,Night 1,153060
2020-12-21 23:58,Houis,V.,93319
2020-12-22 00:00,LeVirya,November,80507
2020-12-22 00:02,Flovry,Backpack City,126086
2020-12-22 00:03,Casiio,Flow,46113
2020-12-22 00:04,.Sinh,Long Way Home,60603
2020-12-22 00:06,Saib,Samui Sunrise,153205
2020-12-22 00:08,lōland,Taidana,145379
2020-12-22 00:10,hiyasu,golden hour,80559
2020-12-22 00:13,Kan Sano,On My Way Home,171480
2020-12-22 00:14,Musqitone,Daffodils,82667
2020-12-22 01:39,owlh,sunflower,125677
2020-12-22 01:43,Taylor Swift,champagne problems,244000
2020-12-22 01:45,Taylor Swift,mirrorball,118230
2020-12-22 01:45,Taylor Swift,betty,725
2020-12-22 01:48,Taylor Swift,‘tis the damn season,229840
2020-12-22 01:52,Taylor Swift,seven,208906
2020-12-22 01:56,Taylor Swift,exile (feat. Bon Iver),3307
2020-12-22 01:56,Taylor Swift,willow,214706
2020-12-22 02:00,Taylor Swift,invisible string,252880
2020-12-22 02:04,Taylor Swift,ivy,260440
2020-12-22 02:08,Taylor Swift,willow,214706
2020-12-22 02:16,Taylor Swift,ivy,507702
2020-12-22 02:20,Taylor Swift,willow,214706
2020-12-22 02:24,Taylor Swift,ivy,260440
2020-12-22 02:29,Taylor Swift,august,261922
2020-12-22 02:30,Taylor Swift,peace,57299
2020-12-22 02:31,Roy Woods,Drama (feat. Drake),67059
2020-12-22 02:34,Rae Sremmurd,This Could Be Us,203337
2020-12-22 02:38,Fetty Wap,Trap Queen,222093
2020-12-22 02:40,G-Eazy,I Mean It (feat. Remo),135806
2020-12-22 02:44,Lil Yachty,Minnesota,223120
2020-12-22 02:47,Drake,10 Bands,177733
2020-12-22 02:50,Playboi Carti,dothatshit!,184964
2020-12-22 02:54,Lil Uzi Vert,Hi Roller,276349
2020-12-22 02:59,Chief Keef,Love Sosa,246213
2020-12-22 03:01,Lil Pump,D Rose,135497
2020-12-22 03:04,Lil Uzi Vert,XO Tour Llif3,182706
2020-12-22 03:07,Nebu Kiniza,Gassed Up,193911
2020-12-22 03:11,Kid Cudi,Day 'N' Nite (nightmare),221266
2020-12-22 03:16,Future,Low Life (feat. The Weeknd),313546
2020-12-22 03:20,Lil Uzi Vert,Right Now,227910
2020-12-22 03:26,ScHoolboy Q,THat Part,313573
2020-12-22 03:27,Migos,Get Right Witcha,93854
2020-12-22 03:29,MadeinTYO,Nawfside Shawty,141627
2020-12-22 03:34,Kid Cudi,Pursuit Of Happiness (Nightmare),295293
2020-12-22 03:37,21 Savage,Red Opps,163340
2020-12-22 08:09,21 Savage,X (feat. Future),163429
2020-12-22 08:13,Taylor Swift,ivy,249834
2020-12-22 15:33,Taylor Swift,‘tis the damn season,221781
2020-12-22 15:37,Taylor Swift,ivy,260440
2020-12-22 15:41,Taylor Swift,willow,214706
2020-12-22 15:44,Taylor Swift,willow,214706
2020-12-22 15:49,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-22 15:50,Taylor Swift,mad woman,9608
2020-12-22 15:53,Taylor Swift,the last great american dynasty,230999
2020-12-22 16:35,Taylor Swift,"no body, no crime (feat. HAIM)",34890
2020-12-22 16:40,Taylor Swift,ivy,260440
2020-12-22 16:43,Taylor Swift,‘tis the damn season,216073
2020-12-23 04:40,Taylor Swift,happiness,3686
2020-12-23 04:40,Taylor Swift,‘tis the damn season,229840
2020-12-23 14:47,Taylor Swift,champagne problems,226709
2020-12-23 14:51,blackbear,hot girl bummer,188343
2020-12-23 14:54,Billie Eilish,bad guy,194087
2020-12-23 14:57,Bea Miller,it's not u it's me,194525
2020-12-23 15:01,Maggie Rogers,Say It,220960
2020-12-23 15:04,TLC,No Scrubs,214400
2020-12-23 15:08,Madison Beer,Dead,194826
2020-12-23 15:12,Ariana Grande,Dangerous Woman,235946
2020-12-23 15:29,Beyoncé,6 Inch (feat. The Weeknd),179457
2020-12-23 15:34,Taylor Swift,ivy,254805
2020-12-23 16:14,Beyoncé,Daddy Lessons,193493
2020-12-23 16:17,Taylor Swift,I Forgot That You Existed,170640
2020-12-23 16:20,Taylor Swift,Getaway Car,178876
2020-12-24 18:49,Taylor Swift,ivy,260440
2020-12-24 18:53,Taylor Swift,long story short,215920
2020-12-24 18:58,Taylor Swift,evermore (feat. Bon Iver),304106
2020-12-24 19:01,Taylor Swift,"no body, no crime (feat. HAIM)",215626
2020-12-24 19:06,Taylor Swift,tolerate it,245440
2020-12-24 21:43,Taylor Swift,gold rush,182334
2020-12-24 21:45,Caroline Pennell,"Baby, It's Cold Outside",117266
2020-12-24 21:50,Bailey Jehl,Believe,276855
2020-12-24 21:53,Clementine Duo,All I Want For Christmas Is You,196800
2020-12-24 21:55,Ron Sexsmith,Maybe This Christmas,112746
2020-12-24 21:58,Keston Cobblers Club,Have Yourself a Merry Little Christmas,198000
2020-12-24 22:02,Tore,Fairytale of New York,220358
2020-12-24 22:04,Clementine Duo,Let It Snow! Let It Snow! Let It Snow!,147053
2020-12-24 22:08,Josh Garrels,What Child Is This,232734
2020-12-24 22:10,Iris,Feliz Navidad,117657
